.id,data,data_dados,origVars,origType,sex,ageGrpLower,ageGrpUpper,region,symptoms,other,value
106,10-06-2020,10-06-2020 00:00,obitos_madeira,obitos,All,,,madeira,,,0
107,11-06-2020,11-06-2020 00:00,obitos_madeira,obitos,All,,,madeira,,,0
108,12-06-2020,12-06-2020 00:00,obitos_madeira,obitos,All,,,madeira,,,0
109,13-06-2020,13-06-2020 00:00,obitos_madeira,obitos,All,,,madeira,,,0
110,14-06-2020,14-06-2020 00:00,obitos_madeira,obitos,All,,,madeira,,,0
1,26-02-2020,26-02-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
2,27-02-2020,27-02-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
3,28-02-2020,28-02-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
4,29-02-2020,29-02-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
5,01-03-2020,01-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
6,02-03-2020,02-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
7,03-03-2020,03-03-2020 16:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
8,04-03-2020,04-03-2020 17:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
9,05-03-2020,05-03-2020 17:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
10,06-03-2020,06-03-2020 17:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
11,07-03-2020,07-03-2020 17:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
12,08-03-2020,08-03-2020 17:30,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
13,09-03-2020,09-03-2020 18:45,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
14,10-03-2020,10-03-2020 10:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
15,11-03-2020,11-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
16,12-03-2020,12-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
17,13-03-2020,13-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
18,14-03-2020,14-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
19,15-03-2020,15-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
20,16-03-2020,16-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
21,17-03-2020,17-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
22,18-03-2020,18-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
23,19-03-2020,19-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
24,20-03-2020,20-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
25,21-03-2020,21-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
26,22-03-2020,22-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
27,23-03-2020,23-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
28,24-03-2020,24-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
29,25-03-2020,25-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
30,26-03-2020,26-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
31,27-03-2020,27-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,0
32,28-03-2020,28-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
33,29-03-2020,29-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
34,30-03-2020,30-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
35,31-03-2020,31-03-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
36,01-04-2020,01-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
37,02-04-2020,02-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
38,03-04-2020,03-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
39,04-04-2020,04-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
40,05-04-2020,05-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
41,06-04-2020,06-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
42,07-04-2020,07-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
43,08-04-2020,08-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
44,09-04-2020,09-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
45,10-04-2020,10-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
46,11-04-2020,11-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
47,12-04-2020,12-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
48,13-04-2020,13-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
49,14-04-2020,14-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
50,15-04-2020,15-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
51,16-04-2020,16-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
52,17-04-2020,17-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
53,18-04-2020,18-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
54,19-04-2020,19-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
55,20-04-2020,20-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
56,21-04-2020,21-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
57,22-04-2020,22-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
58,23-04-2020,23-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
59,24-04-2020,24-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
60,25-04-2020,25-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
61,26-04-2020,26-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
62,27-04-2020,27-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
63,28-04-2020,28-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
64,29-04-2020,29-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
65,30-04-2020,30-04-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
66,01-05-2020,01-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
67,02-05-2020,02-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
68,03-05-2020,03-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
69,04-05-2020,04-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
70,05-05-2020,05-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
71,06-05-2020,06-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
72,07-05-2020,07-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
73,08-05-2020,08-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
74,09-05-2020,09-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
75,10-05-2020,10-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
76,11-05-2020,11-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
77,12-05-2020,12-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
78,13-05-2020,13-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
79,14-05-2020,14-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
80,15-05-2020,15-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
81,16-05-2020,16-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
82,17-05-2020,17-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
83,18-05-2020,18-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
84,19-05-2020,19-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
85,20-05-2020,20-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
86,21-05-2020,21-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
87,22-05-2020,22-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
88,23-05-2020,23-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
89,24-05-2020,24-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
90,25-05-2020,25-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
91,26-05-2020,26-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
92,27-05-2020,27-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
93,28-05-2020,28-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
94,29-05-2020,29-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
95,30-05-2020,30-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
96,31-05-2020,31-05-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
97,01-06-2020,01-06-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
98,02-06-2020,02-06-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
99,03-06-2020,03-06-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
100,04-06-2020,04-06-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
101,05-06-2020,05-06-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
102,06-06-2020,06-06-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
103,07-06-2020,07-06-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
104,08-06-2020,08-06-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
105,09-06-2020,09-06-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
106,10-06-2020,10-06-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
107,11-06-2020,11-06-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
108,12-06-2020,12-06-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
109,13-06-2020,13-06-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
110,14-06-2020,14-06-2020 00:00,obitos_estrangeiro,obitos,All,,,estrangeiro,,,
1,26-02-2020,26-02-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
2,27-02-2020,27-02-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
3,28-02-2020,28-02-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
4,29-02-2020,29-02-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
5,01-03-2020,01-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
6,02-03-2020,02-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
7,03-03-2020,03-03-2020 16:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
8,04-03-2020,04-03-2020 17:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
9,05-03-2020,05-03-2020 17:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
10,06-03-2020,06-03-2020 17:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
11,07-03-2020,07-03-2020 17:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
12,08-03-2020,08-03-2020 17:30,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
13,09-03-2020,09-03-2020 18:45,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
14,10-03-2020,10-03-2020 10:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
15,11-03-2020,11-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
16,12-03-2020,12-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
17,13-03-2020,13-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
18,14-03-2020,14-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
19,15-03-2020,15-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
20,16-03-2020,16-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
21,17-03-2020,17-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
22,18-03-2020,18-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
23,19-03-2020,19-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
24,20-03-2020,20-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
25,21-03-2020,21-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
26,22-03-2020,22-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
27,23-03-2020,23-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,3
28,24-03-2020,24-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,3
29,25-03-2020,25-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,3
30,26-03-2020,26-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,3
31,27-03-2020,27-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,16
32,28-03-2020,28-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,16
33,29-03-2020,29-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,16
34,30-03-2020,30-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,16
35,31-03-2020,31-03-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,16
36,01-04-2020,01-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,16
37,02-04-2020,02-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
38,03-04-2020,03-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
39,04-04-2020,04-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
40,05-04-2020,05-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
41,06-04-2020,06-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
42,07-04-2020,07-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
43,08-04-2020,08-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
44,09-04-2020,09-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
45,10-04-2020,10-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
46,11-04-2020,11-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
47,12-04-2020,12-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
48,13-04-2020,13-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
49,14-04-2020,14-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
50,15-04-2020,15-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
51,16-04-2020,16-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
52,17-04-2020,17-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
53,18-04-2020,18-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
54,19-04-2020,19-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
55,20-04-2020,20-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
56,21-04-2020,21-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
57,22-04-2020,22-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
58,23-04-2020,23-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
59,24-04-2020,24-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
60,25-04-2020,25-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
61,26-04-2020,26-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
62,27-04-2020,27-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
63,28-04-2020,28-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
64,29-04-2020,29-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
65,30-04-2020,30-04-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
66,01-05-2020,01-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
67,02-05-2020,02-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
68,03-05-2020,03-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
69,04-05-2020,04-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
70,05-05-2020,05-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
71,06-05-2020,06-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
72,07-05-2020,07-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
73,08-05-2020,08-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
74,09-05-2020,09-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
75,10-05-2020,10-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
76,11-05-2020,11-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
77,12-05-2020,12-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
78,13-05-2020,13-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
79,14-05-2020,14-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
80,15-05-2020,15-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
81,16-05-2020,16-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
82,17-05-2020,17-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
83,18-05-2020,18-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
84,19-05-2020,19-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
85,20-05-2020,20-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
86,21-05-2020,21-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
87,22-05-2020,22-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
88,23-05-2020,23-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
89,24-05-2020,24-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
90,25-05-2020,25-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
91,26-05-2020,26-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
92,27-05-2020,27-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
93,28-05-2020,28-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
94,29-05-2020,29-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
95,30-05-2020,30-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
96,31-05-2020,31-05-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
97,01-06-2020,01-06-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
98,02-06-2020,02-06-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
99,03-06-2020,03-06-2020 00:00,recuperados_arsnorte,recuperados,All,,,arsnorte,,,
